Name,Note ID,Notes,Description,Operator,Value,Multiple,Table Title,Table ID,Table Number,Source File,Chapter/Topic Full Path,Rule Hint
LR6.24_40V,-,-,Min./Max. Gate POLY2 Overlap Trench in channel length direction between source and drain: with 40V_MK.,==,0.8,,Isolated ULR Gen2 12/16/20/24/30/40V NMOS Design Rules,3.50.2.1.98,98,fn430787893.dita,Physical Design Rules->Isolated HV Devices->Isolated ULR Gen2 12/16/20/24/30/40V NMOS Design Rules->Isolated ULR Gen2 12/16/20/24/30/40V NMOS Design Rules,
LR6.25_12V,-,-,Min./Max. Trench extend gate Poly2 in channel length direction between source and drain: with 12V_MK.,==,0.1,,Isolated ULR Gen2 12/16/20/24/30/40V NMOS Design Rules,3.50.2.1.98,98,fn430787893.dita,Physical Design Rules->Isolated HV Devices->Isolated ULR Gen2 12/16/20/24/30/40V NMOS Design Rules->Isolated ULR Gen2 12/16/20/24/30/40V NMOS Design Rules,
LR6.25_16V,-,-,Min./Max. Trench extend gate Poly2 in channel length direction between source and drain: with 16V_MK.,==,0.1,,Isolated ULR Gen2 12/16/20/24/30/40V NMOS Design Rules,3.50.2.1.98,98,fn430787893.dita,Physical Design Rules->Isolated HV Devices->Isolated ULR Gen2 12/16/20/24/30/40V NMOS Design Rules->Isolated ULR Gen2 12/16/20/24/30/40V NMOS Design Rules,
LR6.25_20V,-,-,Min./Max. Trench extend gate Poly2 in channel length direction between source and drain: with 20V_MK.,==,0.5,,Isolated ULR Gen2 12/16/20/24/30/40V NMOS Design Rules,3.50.2.1.98,98,fn430787893.dita,Physical Design Rules->Isolated HV Devices->Isolated ULR Gen2 12/16/20/24/30/40V NMOS Design Rules->Isolated ULR Gen2 12/16/20/24/30/40V NMOS Design Rules,
LR6.25_24V,-,-,Min./Max. Trench extend gate Poly2 in channel length direction between source and drain: with 24V_MK.,==,0.7,,Isolated ULR Gen2 12/16/20/24/30/40V NMOS Design Rules,3.50.2.1.98,98,fn430787893.dita,Physical Design Rules->Isolated HV Devices->Isolated ULR Gen2 12/16/20/24/30/40V NMOS Design Rules->Isolated ULR Gen2 12/16/20/24/30/40V NMOS Design Rules,
LR6.25_30V,-,-,Min./Max. Trench extend gate Poly2 in channel length direction between source and drain: with 30V_MK.,==,1.1,,Isolated ULR Gen2 12/16/20/24/30/40V NMOS Design Rules,3.50.2.1.98,98,fn430787893.dita,Physical Design Rules->Isolated HV Devices->Isolated ULR Gen2 12/16/20/24/30/40V NMOS Design Rules->Isolated ULR Gen2 12/16/20/24/30/40V NMOS Design Rules,
LR6.25_40V,-,-,Min./Max. Trench extend gate Poly2 in channel length direction between source and drain: with 40V_MK.,==,1,,Isolated ULR Gen2 12/16/20/24/30/40V NMOS Design Rules,3.50.2.1.98,98,fn430787893.dita,Physical Design Rules->Isolated HV Devices->Isolated ULR Gen2 12/16/20/24/30/40V NMOS Design Rules->Isolated ULR Gen2 12/16/20/24/30/40V NMOS Design Rules,
LR6.26a,-,-,"Min./Max. NWELL enclosure of drain COMP (if PWHV on unrelated COMP is merged together, NWELL enclosure of drain COMP in channel width direction also need to be merged together): (a) In channel length direction.",>=,0,,Isolated ULR Gen2 12/16/20/24/30/40V NMOS Design Rules,3.50.2.1.98,98,fn430787893.dita,Physical Design Rules->Isolated HV Devices->Isolated ULR Gen2 12/16/20/24/30/40V NMOS Design Rules->Isolated ULR Gen2 12/16/20/24/30/40V NMOS Design Rules,
LR6.26b,-,-,"Min./Max. NWELL enclosure of drain COMP (if PWHV on unrelated COMP is merged together, NWELL enclosure of drain COMP in channel width direction also need to be merged together): (b) In channel width direction.",>=,0.2,,Isolated ULR Gen2 12/16/20/24/30/40V NMOS Design Rules,3.50.2.1.98,98,fn430787893.dita,Physical Design Rules->Isolated HV Devices->Isolated ULR Gen2 12/16/20/24/30/40V NMOS Design Rules->Isolated ULR Gen2 12/16/20/24/30/40V NMOS Design Rules,
LR6.27,-,-,LDMOS_XTOR is not allowed in ULR Gen2 NMOS.,-,-,,Isolated ULR Gen2 12/16/20/24/30/40V NMOS Design Rules,3.50.2.1.98,98,fn430787893.dita,Physical Design Rules->Isolated HV Devices->Isolated ULR Gen2 12/16/20/24/30/40V NMOS Design Rules->Isolated ULR Gen2 12/16/20/24/30/40V NMOS Design Rules,
LR6.28,-,-,Min. PF1VA extend Poly2 (channel length direction).,>=,0.7,,Isolated ULR Gen2 12/16/20/24/30/40V NMOS Design Rules,3.50.2.1.98,98,fn430787893.dita,Physical Design Rules->Isolated HV Devices->Isolated ULR Gen2 12/16/20/24/30/40V NMOS Design Rules->Isolated ULR Gen2 12/16/20/24/30/40V NMOS Design Rules,
LR6.29,-,-,Min. Poly2 spacing to Pplus guard ring COMP.,>=,0.7,,Isolated ULR Gen2 12/16/20/24/30/40V NMOS Design Rules,3.50.2.1.98,98,fn430787893.dita,Physical Design Rules->Isolated HV Devices->Isolated ULR Gen2 12/16/20/24/30/40V NMOS Design Rules->Isolated ULR Gen2 12/16/20/24/30/40V NMOS Design Rules,
LR6.30,-,-,Min. spacing of Sub tap to Source for non-butted source device.,>=,0.28,,Isolated ULR Gen2 12/16/20/24/30/40V NMOS Design Rules,3.50.2.1.98,98,fn430787893.dita,Physical Design Rules->Isolated HV Devices->Isolated ULR Gen2 12/16/20/24/30/40V NMOS Design Rules->Isolated ULR Gen2 12/16/20/24/30/40V NMOS Design Rules,
LR6.31,-,-,Max. spacing of Sub tap to Source for non-butted source device.,>=,0.36,,Isolated ULR Gen2 12/16/20/24/30/40V NMOS Design Rules,3.50.2.1.98,98,fn430787893.dita,Physical Design Rules->Isolated HV Devices->Isolated ULR Gen2 12/16/20/24/30/40V NMOS Design Rules->Isolated ULR Gen2 12/16/20/24/30/40V NMOS Design Rules,
LR6.32_20V,-,-,Min./Max. Field Plate Poly space to Gate Poly in channel length direction: with 20V_MK.,==,0.25,,Isolated ULR Gen2 12/16/20/24/30/40V NMOS Design Rules,3.50.2.1.98,98,fn430787893.dita,Physical Design Rules->Isolated HV Devices->Isolated ULR Gen2 12/16/20/24/30/40V NMOS Design Rules->Isolated ULR Gen2 12/16/20/24/30/40V NMOS Design Rules,
LR6.32_24V,-,-,Min./Max. Field Plate Poly space to Gate Poly in channel length direction: with 24V_MK.,==,0.25,,Isolated ULR Gen2 12/16/20/24/30/40V NMOS Design Rules,3.50.2.1.98,98,fn430787893.dita,Physical Design Rules->Isolated HV Devices->Isolated ULR Gen2 12/16/20/24/30/40V NMOS Design Rules->Isolated ULR Gen2 12/16/20/24/30/40V NMOS Design Rules,
LR6.32_30V,-,-,Min./Max. Field Plate Poly space to Gate Poly in channel length direction: with 30V_MK.,==,0.25,,Isolated ULR Gen2 12/16/20/24/30/40V NMOS Design Rules,3.50.2.1.98,98,fn430787893.dita,Physical Design Rules->Isolated HV Devices->Isolated ULR Gen2 12/16/20/24/30/40V NMOS Design Rules->Isolated ULR Gen2 12/16/20/24/30/40V NMOS Design Rules,
LR6.32_40V,-,-,Min./Max. Field Plate Poly space to Gate Poly in channel length direction: with 40V_MK.,==,0.25,,Isolated ULR Gen2 12/16/20/24/30/40V NMOS Design Rules,3.50.2.1.98,98,fn430787893.dita,Physical Design Rules->Isolated HV Devices->Isolated ULR Gen2 12/16/20/24/30/40V NMOS Design Rules->Isolated ULR Gen2 12/16/20/24/30/40V NMOS Design Rules,
LR6.33_20V,-,-,Min./Max. Field Plate Poly width in channel length direction: with 20V_MK.,-,0.18,,Isolated ULR Gen2 12/16/20/24/30/40V NMOS Design Rules,3.50.2.1.98,98,fn430787893.dita,Physical Design Rules->Isolated HV Devices->Isolated ULR Gen2 12/16/20/24/30/40V NMOS Design Rules->Isolated ULR Gen2 12/16/20/24/30/40V NMOS Design Rules,
LR6.33_24V,-,-,Min./Max. Field Plate Poly width in channel length direction: with 24V_MK.,-,0.25,,Isolated ULR Gen2 12/16/20/24/30/40V NMOS Design Rules,3.50.2.1.98,98,fn430787893.dita,Physical Design Rules->Isolated HV Devices->Isolated ULR Gen2 12/16/20/24/30/40V NMOS Design Rules->Isolated ULR Gen2 12/16/20/24/30/40V NMOS Design Rules,
LR6.33_30V,-,-,Min./Max. Field Plate Poly width in channel length direction: with 30V_MK.,-,0.65,,Isolated ULR Gen2 12/16/20/24/30/40V NMOS Design Rules,3.50.2.1.98,98,fn430787893.dita,Physical Design Rules->Isolated HV Devices->Isolated ULR Gen2 12/16/20/24/30/40V NMOS Design Rules->Isolated ULR Gen2 12/16/20/24/30/40V NMOS Design Rules,
LR6.33_40V,-,-,Min./Max. Field Plate Poly width in channel length direction: with 40V_MK.,-,0.55,,Isolated ULR Gen2 12/16/20/24/30/40V NMOS Design Rules,3.50.2.1.98,98,fn430787893.dita,Physical Design Rules->Isolated HV Devices->Isolated ULR Gen2 12/16/20/24/30/40V NMOS Design Rules->Isolated ULR Gen2 12/16/20/24/30/40V NMOS Design Rules,
LR6.34_20V,-,-,Min./Max. Field Plate Poly space to drain COMP in channel length direction: with 20V_MK.,==,0.07,,Isolated ULR Gen2 12/16/20/24/30/40V NMOS Design Rules,3.50.2.1.98,98,fn430787893.dita,Physical Design Rules->Isolated HV Devices->Isolated ULR Gen2 12/16/20/24/30/40V NMOS Design Rules->Isolated ULR Gen2 12/16/20/24/30/40V NMOS Design Rules,
LR6.34_24V,-,-,Min./Max. Field Plate Poly space to drain COMP in channel length direction: with 24V_MK.,==,0.2,,Isolated ULR Gen2 12/16/20/24/30/40V NMOS Design Rules,3.50.2.1.98,98,fn430787893.dita,Physical Design Rules->Isolated HV Devices->Isolated ULR Gen2 12/16/20/24/30/40V NMOS Design Rules->Isolated ULR Gen2 12/16/20/24/30/40V NMOS Design Rules,
LR6.34_30V,-,-,Min./Max. Field Plate Poly space to drain COMP in channel length direction: with 30V_MK.,==,0.2,,Isolated ULR Gen2 12/16/20/24/30/40V NMOS Design Rules,3.50.2.1.98,98,fn430787893.dita,Physical Design Rules->Isolated HV Devices->Isolated ULR Gen2 12/16/20/24/30/40V NMOS Design Rules->Isolated ULR Gen2 12/16/20/24/30/40V NMOS Design Rules,
LR6.34_40V,-,-,Min./Max. Field Plate Poly space to drain COMP in channel length direction: with 40V_MK.,==,0.2,,Isolated ULR Gen2 12/16/20/24/30/40V NMOS Design Rules,3.50.2.1.98,98,fn430787893.dita,Physical Design Rules->Isolated HV Devices->Isolated ULR Gen2 12/16/20/24/30/40V NMOS Design Rules->Isolated ULR Gen2 12/16/20/24/30/40V NMOS Design Rules,
LR6.35,-,-,Min./Max. width of Metal1 connected to Drain in channel length direction.,>=,0.26,,Isolated ULR Gen2 12/16/20/24/30/40V NMOS Design Rules,3.50.2.1.98,98,fn430787893.dita,Physical Design Rules->Isolated HV Devices->Isolated ULR Gen2 12/16/20/24/30/40V NMOS Design Rules->Isolated ULR Gen2 12/16/20/24/30/40V NMOS Design Rules,
LR6.36a,-,-,Min./Max. space of (Metal1 connected to Source) to (Metal1 connected to Drain) in channel length direction.,==,0.28,,Isolated ULR Gen2 12/16/20/24/30/40V NMOS Design Rules,3.50.2.1.98,98,fn430787893.dita,Physical Design Rules->Isolated HV Devices->Isolated ULR Gen2 12/16/20/24/30/40V NMOS Design Rules->Isolated ULR Gen2 12/16/20/24/30/40V NMOS Design Rules,
LR6.36b,-,-,Min./Max. extension from (Metal1 connected to source) or (Metal1 connected to Drain) to COMP in channel width direction.,==,0.025,,Isolated ULR Gen2 12/16/20/24/30/40V NMOS Design Rules,3.50.2.1.98,98,fn430787893.dita,Physical Design Rules->Isolated HV Devices->Isolated ULR Gen2 12/16/20/24/30/40V NMOS Design Rules->Isolated ULR Gen2 12/16/20/24/30/40V NMOS Design Rules,
LR6.37_12V,-,-,Min./Max. Trench width in channel length direction: with 12V_MK.,==,0.25,,Isolated ULR Gen2 12/16/20/24/30/40V NMOS Design Rules,3.50.2.1.98,98,fn430787893.dita,Physical Design Rules->Isolated HV Devices->Isolated ULR Gen2 12/16/20/24/30/40V NMOS Design Rules->Isolated ULR Gen2 12/16/20/24/30/40V NMOS Design Rules,
LR6.37_16V,-,-,Min./Max. Trench width in channel length direction: with 16V_MK.,==,0.45,,Isolated ULR Gen2 12/16/20/24/30/40V NMOS Design Rules,3.50.2.1.98,98,fn430787893.dita,Physical Design Rules->Isolated HV Devices->Isolated ULR Gen2 12/16/20/24/30/40V NMOS Design Rules->Isolated ULR Gen2 12/16/20/24/30/40V NMOS Design Rules,
LR6.37_20V,-,-,Min./Max. Trench width in channel length direction: with 20V_MK.,==,0.8,,Isolated ULR Gen2 12/16/20/24/30/40V NMOS Design Rules,3.50.2.1.98,98,fn430787893.dita,Physical Design Rules->Isolated HV Devices->Isolated ULR Gen2 12/16/20/24/30/40V NMOS Design Rules->Isolated ULR Gen2 12/16/20/24/30/40V NMOS Design Rules,
LR6.37_24V,-,-,Min./Max. Trench width in channel length direction: with 24V_MK.,==,1.1,,Isolated ULR Gen2 12/16/20/24/30/40V NMOS Design Rules,3.50.2.1.98,98,fn430787893.dita,Physical Design Rules->Isolated HV Devices->Isolated ULR Gen2 12/16/20/24/30/40V NMOS Design Rules->Isolated ULR Gen2 12/16/20/24/30/40V NMOS Design Rules,
LR6.37_30V,-,-,Min./Max. Trench width in channel length direction: with 30V_MK.,==,1.5,,Isolated ULR Gen2 12/16/20/24/30/40V NMOS Design Rules,3.50.2.1.98,98,fn430787893.dita,Physical Design Rules->Isolated HV Devices->Isolated ULR Gen2 12/16/20/24/30/40V NMOS Design Rules->Isolated ULR Gen2 12/16/20/24/30/40V NMOS Design Rules,
LR6.37_40V,-,-,Min./Max. Trench width in channel length direction: with 40V_MK.,==,1.8,,Isolated ULR Gen2 12/16/20/24/30/40V NMOS Design Rules,3.50.2.1.98,98,fn430787893.dita,Physical Design Rules->Isolated HV Devices->Isolated ULR Gen2 12/16/20/24/30/40V NMOS Design Rules->Isolated ULR Gen2 12/16/20/24/30/40V NMOS Design Rules,
LR6.38,-,-,Min./Max. Trench extend COMP in channel width direction: with 30V_MK == 0.345; with 24V_MK == 0.345; with 20V_MK == 0.345; with 16V_MK == 0.345; with 12V_MK == 0.345; with 40V_MK == 0.345.,-,-,,Isolated ULR Gen2 12/16/20/24/30/40V NMOS Design Rules,3.50.2.1.98,98,fn430787893.dita,Physical Design Rules->Isolated HV Devices->Isolated ULR Gen2 12/16/20/24/30/40V NMOS Design Rules->Isolated ULR Gen2 12/16/20/24/30/40V NMOS Design Rules,
LR6.39,-,-,Min./Max. Drain COMP width in channel length direction: with 30V_MK == 0.62; with 24V_MK == 0.62; with 20V_MK == 0.62; with 16V_MK == 0.62; with 12V_MK == 0.62; with 40V_MK == 0.62.,-,-,,Isolated ULR Gen2 12/16/20/24/30/40V NMOS Design Rules,3.50.2.1.98,98,fn430787893.dita,Physical Design Rules->Isolated HV Devices->Isolated ULR Gen2 12/16/20/24/30/40V NMOS Design Rules->Isolated ULR Gen2 12/16/20/24/30/40V NMOS Design Rules,
LR6.3_12V,-,-,Min./Max. PF1VA space to Trench in channel length direction under Poly: with 12V_MK.,==,0.5,,Isolated ULR Gen2 12/16/20/24/30/40V NMOS Design Rules,3.50.2.1.98,98,fn430787893.dita,Physical Design Rules->Isolated HV Devices->Isolated ULR Gen2 12/16/20/24/30/40V NMOS Design Rules->Isolated ULR Gen2 12/16/20/24/30/40V NMOS Design Rules,
LR6.3_16V,-,-,Min./Max. PF1VA space to Trench in channel length direction under Poly: with 16V_MK.,==,0.6,,Isolated ULR Gen2 12/16/20/24/30/40V NMOS Design Rules,3.50.2.1.98,98,fn430787893.dita,Physical Design Rules->Isolated HV Devices->Isolated ULR Gen2 12/16/20/24/30/40V NMOS Design Rules->Isolated ULR Gen2 12/16/20/24/30/40V NMOS Design Rules,
LR6.3_20V,-,-,Min./Max. PF1VA space to Trench in channel length direction under Poly: with 20V_MK.,==,0.6,,Isolated ULR Gen2 12/16/20/24/30/40V NMOS Design Rules,3.50.2.1.98,98,fn430787893.dita,Physical Design Rules->Isolated HV Devices->Isolated ULR Gen2 12/16/20/24/30/40V NMOS Design Rules->Isolated ULR Gen2 12/16/20/24/30/40V NMOS Design Rules,
LR6.3_24V,-,-,Min./Max. PF1VA space to Trench in channel length direction under Poly: with 24V_MK.,==,0.6,,Isolated ULR Gen2 12/16/20/24/30/40V NMOS Design Rules,3.50.2.1.98,98,fn430787893.dita,Physical Design Rules->Isolated HV Devices->Isolated ULR Gen2 12/16/20/24/30/40V NMOS Design Rules->Isolated ULR Gen2 12/16/20/24/30/40V NMOS Design Rules,
LR6.3_30V,-,-,Min./Max. PF1VA space to Trench in channel length direction under Poly: with 30V_MK.,==,0.7,,Isolated ULR Gen2 12/16/20/24/30/40V NMOS Design Rules,3.50.2.1.98,98,fn430787893.dita,Physical Design Rules->Isolated HV Devices->Isolated ULR Gen2 12/16/20/24/30/40V NMOS Design Rules->Isolated ULR Gen2 12/16/20/24/30/40V NMOS Design Rules,
LR6.3_40V,-,-,Min./Max. PF1VA space to Trench in channel length direction under Poly:  with 40V_MK.,==,0.7,,Isolated ULR Gen2 12/16/20/24/30/40V NMOS Design Rules,3.50.2.1.98,98,fn430787893.dita,Physical Design Rules->Isolated HV Devices->Isolated ULR Gen2 12/16/20/24/30/40V NMOS Design Rules->Isolated ULR Gen2 12/16/20/24/30/40V NMOS Design Rules,
LR6.4,-,-,Min./Max. PWHV enclosure of COMP in channel width direction.,==,3.7,,Isolated ULR Gen2 12/16/20/24/30/40V NMOS Design Rules,3.50.2.1.98,98,fn430787893.dita,Physical Design Rules->Isolated HV Devices->Isolated ULR Gen2 12/16/20/24/30/40V NMOS Design Rules->Isolated ULR Gen2 12/16/20/24/30/40V NMOS Design Rules,
LR6.40,-,-,Min./Max. space of contact in Drain to trench in channel length direction.,>=,0.2,,Isolated ULR Gen2 12/16/20/24/30/40V NMOS Design Rules,3.50.2.1.98,98,fn430787893.dita,Physical Design Rules->Isolated HV Devices->Isolated ULR Gen2 12/16/20/24/30/40V NMOS Design Rules->Isolated ULR Gen2 12/16/20/24/30/40V NMOS Design Rules,
LR6.5a,-,-,Min. PWHV to Pplus guard ring Space in channel width direction.,>=,1.2,,Isolated ULR Gen2 12/16/20/24/30/40V NMOS Design Rules,3.50.2.1.98,98,fn430787893.dita,Physical Design Rules->Isolated HV Devices->Isolated ULR Gen2 12/16/20/24/30/40V NMOS Design Rules->Isolated ULR Gen2 12/16/20/24/30/40V NMOS Design Rules,
LR6.5b,-,-,Min. PWHV to Pplus guard ring Space in channel length direction.,>=,0.5,,Isolated ULR Gen2 12/16/20/24/30/40V NMOS Design Rules,3.50.2.1.98,98,fn430787893.dita,Physical Design Rules->Isolated HV Devices->Isolated ULR Gen2 12/16/20/24/30/40V NMOS Design Rules->Isolated ULR Gen2 12/16/20/24/30/40V NMOS Design Rules,
LR6.6,-,-,Min./Max. PF1VA overlap of Poly2.,==,0.2,,Isolated ULR Gen2 12/16/20/24/30/40V NMOS Design Rules,3.50.2.1.98,98,fn430787893.dita,Physical Design Rules->Isolated HV Devices->Isolated ULR Gen2 12/16/20/24/30/40V NMOS Design Rules->Isolated ULR Gen2 12/16/20/24/30/40V NMOS Design Rules,
LR6.7a,-,-,Min. PF1VA enclosure of COMP.,>=,0.2,,Isolated ULR Gen2 12/16/20/24/30/40V NMOS Design Rules,3.50.2.1.98,98,fn430787893.dita,Physical Design Rules->Isolated HV Devices->Isolated ULR Gen2 12/16/20/24/30/40V NMOS Design Rules->Isolated ULR Gen2 12/16/20/24/30/40V NMOS Design Rules,
LR6.7b,-,-,Max. PF1VA enclosure of COMP in channel width direction.,<=,0.2,,Isolated ULR Gen2 12/16/20/24/30/40V NMOS Design Rules,3.50.2.1.98,98,fn430787893.dita,Physical Design Rules->Isolated HV Devices->Isolated ULR Gen2 12/16/20/24/30/40V NMOS Design Rules->Isolated ULR Gen2 12/16/20/24/30/40V NMOS Design Rules,
LR6.7c,-,-,Min. PF1VA space to unrelated Poly.,>=,0.7,,Isolated ULR Gen2 12/16/20/24/30/40V NMOS Design Rules,3.50.2.1.98,98,fn430787893.dita,Physical Design Rules->Isolated HV Devices->Isolated ULR Gen2 12/16/20/24/30/40V NMOS Design Rules->Isolated ULR Gen2 12/16/20/24/30/40V NMOS Design Rules,
LR6.8,-,-,Min. PF1VA to Pplus guard ring Space.,>=,0.8,,Isolated ULR Gen2 12/16/20/24/30/40V NMOS Design Rules,3.50.2.1.98,98,fn430787893.dita,Physical Design Rules->Isolated HV Devices->Isolated ULR Gen2 12/16/20/24/30/40V NMOS Design Rules->Isolated ULR Gen2 12/16/20/24/30/40V NMOS Design Rules,
LR6.9,-,-,Min. PF1VA width.,>=,0.7,,Isolated ULR Gen2 12/16/20/24/30/40V NMOS Design Rules,3.50.2.1.98,98,fn430787893.dita,Physical Design Rules->Isolated HV Devices->Isolated ULR Gen2 12/16/20/24/30/40V NMOS Design Rules->Isolated ULR Gen2 12/16/20/24/30/40V NMOS Design Rules,
LRES.1,-,-,Min. Poly2 resistor width.,>=,0.8,,Nplus Poly2 Resistor (Low Sheet Rho) Common Design Rules,3.28.3.1.67,67,fn913836630.dita,Physical Design Rules->Analog Design Rules->Nplus Poly2 Resistor Design Rules (Low Sheet Rho)->Nplus Poly2 Resistor (Low Sheet Rho) Common Design Rules,
LRES.10_HV,-,-,"The total field (STI) area (X*Y) for Poly2 resistors should not be larger than 15000 (um^2). If the total area > 15000 um^2, two sides of resistor should not be larger than 80 um.",-,-,,Nplus Poly2 Resistor (Low Sheet Rho) for HV Design Rules,3.28.3.2.68,68,fn194773073.dita,Physical Design Rules->Analog Design Rules->Nplus Poly2 Resistor Design Rules (Low Sheet Rho)->Nplus Poly2 Resistor (Low Sheet Rho) for HV Design Rules,
LRES.11,-,-,"Nplus Poly2 resistor shall be covered by RES_MK marking. RES_MK length shall coincide with resistor length (defined by SAB length) and width covering the width of Poly2. If the size of single RES_MK marking layer is greater than 15000 um^2 and both sides (X and Y) are greater than 80 um, then the minimum spacing to adjacent RES_MK layer.",>=,20,,Nplus Poly2 Resistor (Low Sheet Rho) Common Design Rules,3.28.3.1.67,67,fn913836630.dita,Physical Design Rules->Analog Design Rules->Nplus Poly2 Resistor Design Rules (Low Sheet Rho)->Nplus Poly2 Resistor (Low Sheet Rho) Common Design Rules,
LRES.2,-,-,Min. Poly2 resistor space.,>=,0.4,,Nplus Poly2 Resistor (Low Sheet Rho) Common Design Rules,3.28.3.1.67,67,fn913836630.dita,Physical Design Rules->Analog Design Rules->Nplus Poly2 Resistor Design Rules (Low Sheet Rho)->Nplus Poly2 Resistor (Low Sheet Rho) Common Design Rules,
LRES.3,-,-,Minimum space from Poly2 resistor to COMP.,>=,0.6,,Nplus Poly2 Resistor (Low Sheet Rho) Common Design Rules,3.28.3.1.67,67,fn913836630.dita,Physical Design Rules->Analog Design Rules->Nplus Poly2 Resistor Design Rules (Low Sheet Rho)->Nplus Poly2 Resistor (Low Sheet Rho) Common Design Rules,
LRES.4,-,-,Minimum space from Poly2 resistor to unrelated Poly2.,>=,0.6,,Nplus Poly2 Resistor (Low Sheet Rho) Common Design Rules,3.28.3.1.67,67,fn913836630.dita,Physical Design Rules->Analog Design Rules->Nplus Poly2 Resistor Design Rules (Low Sheet Rho)->Nplus Poly2 Resistor (Low Sheet Rho) Common Design Rules,
LRES.5,-,-,Minimum Nplus implant enclose Poly2 resistor.,>=,0.3,,Nplus Poly2 Resistor (Low Sheet Rho) Common Design Rules,3.28.3.1.67,67,fn913836630.dita,Physical Design Rules->Analog Design Rules->Nplus Poly2 Resistor Design Rules (Low Sheet Rho)->Nplus Poly2 Resistor (Low Sheet Rho) Common Design Rules,
LRES.6,-,-,Minimum salicide block extend beyond Poly2 resistor in width direction.,>=,0.3,,Nplus Poly2 Resistor (Low Sheet Rho) Common Design Rules,3.28.3.1.67,67,fn913836630.dita,Physical Design Rules->Analog Design Rules->Nplus Poly2 Resistor Design Rules (Low Sheet Rho)->Nplus Poly2 Resistor (Low Sheet Rho) Common Design Rules,
LRES.7,-,-,Space from salicide block to contact on Poly2 resistor.,>=,0.22,,Nplus Poly2 Resistor (Low Sheet Rho) Common Design Rules,3.28.3.1.67,67,fn913836630.dita,Physical Design Rules->Analog Design Rules->Nplus Poly2 Resistor Design Rules (Low Sheet Rho)->Nplus Poly2 Resistor (Low Sheet Rho) Common Design Rules,
LRES.9a_HV,-,-,"All High Voltage Poly2 resistors shall be covered by ""HVPOLYRS"" marking layer (to identify HV Poly2 resistors). Min. ""HVPOLYRS"" enclose Poly2.",>=,0,,Nplus Poly2 Resistor (Low Sheet Rho) for HV Design Rules,3.28.3.2.68,68,fn194773073.dita,Physical Design Rules->Analog Design Rules->Nplus Poly2 Resistor Design Rules (Low Sheet Rho)->Nplus Poly2 Resistor (Low Sheet Rho) for HV Design Rules,
LRES.9b_HV,-,-,"Min. Poly2 to guard ring space. All High Voltage Poly2 resistors should be directly surrounded by well or substrate guard ring (for inside DVNWELL, shall be NCOMP guard ring, for outside DVNWELL, shall be PCOMP guard ring) and tied to the respective well or substrate potential. The following layers are not allowed between Poly2 resistor and guard ring: ((Nwell OR ndif) OUTSIDE DVNWELL), gate, IND_MK, FuseTop, HVNDDD, HVPDDD.",>=,0.7,,Nplus Poly2 Resistor (Low Sheet Rho) for HV Design Rules,3.28.3.2.68,68,fn194773073.dita,Physical Design Rules->Analog Design Rules->Nplus Poly2 Resistor Design Rules (Low Sheet Rho)->Nplus Poly2 Resistor (Low Sheet Rho) for HV Design Rules,
LU.1a_LV,-,-,"For LV and MV inside DNWELL. This rule is to check max. Nwell/DNWELL tap space to every point on the boundary of PCOMP inside Nwell/DNWELL. For within 50 um from (the PCOMP inside NWELL or DNWELL), minimum LVPWELL to (PCOMP outside LVPWELL) space is defined as (x): (a) If x >= 2.0 um, then max. Nwell/DNWELL tap space to every point on the boundary of PCOMP inside NWELL/DNWELL <= 50.",-,-,,Core Latch-up Design Rules for LV,5.5.2.1.114,114,fn600901237.dita,Reliability Guidelines->Latch-up Design Rules and Guidelines->Core Latch-up Common Design Rules->Core Latch-up Design Rules for LV,
LU.1a_MV,-,-,"For LV and MV inside DNWELL. This rule is to check max. Nwell/DNWELL tap space to every point on the boundary of PCOMP inside Nwell/DNWELL. For within 50 um from (the PCOMP inside NWELL or DNWELL), minimum LVPWELL to (PCOMP outside LVPWELL) space is defined as (x): (a) If x >= 2.0 um, then max. Nwell/DNWELL tap space to every point on the boundary of PCOMP inside NWELL/DNWELL <= 15.",-,-,,Core Latch-up Design Rules for MV,5.5.2.2.115,115,fn473118181.dita,Reliability Guidelines->Latch-up Design Rules and Guidelines->Core Latch-up Common Design Rules->Core Latch-up Design Rules for MV,
LU.1b_LV,-,-,"For LV and MV inside DNWELL. This rule is to check max. Nwell/DNWELL tap space to every point on the boundary of PCOMP inside Nwell/DNWELL. For within 50 um from (the PCOMP inside NWELL or DNWELL), minimum LVPWELL to (PCOMP outside LVPWELL) space is defined as (x): (b) If x >= 1.0 um and < 2 um, then max. Nwell/DNWELL tap space to every point on the boundary of PCOMP inside NWELL/DNWELL <= 30.",-,-,,Core Latch-up Design Rules for LV,5.5.2.1.114,114,fn600901237.dita,Reliability Guidelines->Latch-up Design Rules and Guidelines->Core Latch-up Common Design Rules->Core Latch-up Design Rules for LV,
